,Amount,Age,Year,Overseas,Mega,id,matches,Innings,Not Outs,Aggregate,Highest Score,Average,30s,50s,4s,6s,Boundary %,Scoring Rate,Top Scored in Innings,Top Scored %,Overs,Balls Bowled,Wickets,3 Wickets in Innings,4 Wickets in Innings,Economy Rate,Strike Rate,prog_agg,prog_avg,prog_sr,prog_bowlsr,prog_er,prog_wkts,prog_bowlavg,prog_matches,last_matches,last_inn,last_hs,last_runs,last_avg,last_sr,last_batpercent,overs,last_wkts,last_bowlavg,last_bowlsr,last_bowler,last_bowlpercent,birthyear,Role_All-Rounder,Role_Batsman,Role_Bowler,Role_Wicket Keeper,Nation_Indian,Nation_Overseas
51,1.5182926829268293,42,2014,1,1,1234,66,9,3,20,6,26.75,0,0,1,0,0.2,66.67,0,0.0,254.0,1524.0,63.0,5.0,0.0,6.63,24.19,20.0,3.33,66.67,23.8,6.56,60.0,26.02,61.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,59.0,46.0,7.7,7.89,1972,0,0,1,0,0,1
52,0.8223684210526316,44,2015,1,0,2068,21,6,3,22,13,24.78,0,0,1,0,0.181818182,100.0,0,0.0,76.2,458.0,23.0,2.0,1.0,7.47,19.91,15.0,7.5,93.75,23.6,7.22,10.0,28.4,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,9.3,0.0,1971,0,0,1,0,0,1
53,2.239208633093525,38,2018,0,1,2138,163,90,37,833,64,26.97,5,1,79,42,0.681872749,137.91,4,0.044444444,569.2,3416.0,150.0,11.0,2.0,7.11,22.77,799.0,16.31,142.42,22.98,6.99,127.0,26.78,136.0,11.0,7.0,7.0,16.0,8.0,100.0,0.85,41.0,8.0,33.25,30.75,6.49,12.12,1980,0,0,1,0,1,0
54,2.0,41,2021,0,0,2138,163,90,37,833,64,26.97,5,1,79,42,0.681872749,137.91,4,0.044444444,569.2,3416.0,150.0,11.0,2.0,7.11,22.77,829.0,15.64,138.17,22.49,7.08,150.0,26.55,160.0,11.0,1.0,1.0,1.0,1.0,0.0,0.06,44.0,16.0,19.5,16.5,7.09,22.22,1980,0,0,1,0,1,0
55,9.821428571428571,37,2016,0,0,2168,88,22,15,41,22,23.41,0,0,3,1,0.43902439,66.13,0,0.0,318.0,1908.0,106.0,14.0,1.0,7.8,18.0,40.0,5.71,65.57,18.26,7.7,89.0,23.43,74.0,16.0,4.0,1.0,1.0,1.0,0.0,0.04,62.0,22.0,20.41,16.91,7.24,20.18,1979,0,0,1,0,1,0
56,3.0365853658536586,35,2014,0,1,2168,88,22,15,41,22,23.41,0,0,3,1,0.43902439,66.13,0,0.0,318.0,1908.0,106.0,14.0,1.0,7.8,18.0,39.0,6.5,72.22,19.71,7.71,58.0,25.32,54.0,10.0,4.0,1.0,1.0,0.25,12.5,0.07,36.0,11.0,28.73,19.64,8.78,21.57,1979,0,0,1,0,1,0
57,1.5182926829268293,38,2014,0,1,2209,56,16,9,113,21,44.77,0,0,7,1,0.300884956,104.63,0,0.0,191.4,1150.0,31.0,1.0,0.0,7.24,37.1,113.0,16.14,104.63,36.73,7.06,30.0,43.23,54.0,11.0,2.0,2.0,2.0,2.0,0.0,0.11,39.0,9.0,31.56,26.0,7.28,12.16,1976,0,0,1,0,1,0
58,6.578947368421053,37,2015,0,0,2245,100,32,18,117,23,27.27,0,0,11,2,0.478632479,82.98,0,0.0,366.4,2200.0,102.0,9.0,1.0,7.59,21.57,107.0,9.73,93.04,20.69,7.64,75.0,26.35,70.0,6.0,4.0,7.0,8.0,8.0,114.29,0.96,22.2,5.0,29.2,26.8,6.54,20.0,1978,0,0,1,0,1,0
59,3.947560975609756,36,2014,0,1,2245,100,32,18,117,23,27.27,0,0,11,2,0.478632479,82.98,0,0.0,366.4,2200.0,102.0,9.0,1.0,7.59,21.57,99.0,9.9,91.67,20.26,7.74,67.0,26.14,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,9.4,7.2,7.83,55.56,1978,0,0,1,0,1,0
60,2.7329268292682927,33,2014,0,1,3057,73,15,7,36,15,26.68,0,0,2,1,0.388888889,73.47,0,0.0,252.1,1513.0,76.0,7.0,4.0,8.04,19.91,35.0,5.0,76.09,20.45,7.93,64.0,27.02,64.0,13.0,3.0,9.0,9.0,9.0,0.0,0.47,50.0,12.0,32.25,25.0,7.74,15.0,1981,0,0,1,0,1,0
61,7.211890243902439,32,2014,0,1,3108,161,57,25,381,31,23.87,2,0,31,5,0.404199475,90.93,1,0.01754386,559.5,3359.0,173.0,17.0,5.0,7.38,19.42,275.0,11.96,98.92,17.52,6.95,95.0,20.29,76.0,17.0,8.0,30.0,89.0,14.83,92.71,3.87,62.0,21.0,18.76,17.71,6.35,19.09,1982,0,0,1,0,1,0
62,4.47841726618705,36,2018,0,1,3108,161,57,25,381,31,23.87,2,0,31,5,0.404199475,90.93,1,0.01754386,559.5,3359.0,173.0,17.0,5.0,7.38,19.42,340.0,11.72,93.66,19.69,7.42,134.0,24.37,126.0,14.0,6.0,13.0,49.0,49.0,94.23,2.21,38.5,10.0,34.3,23.3,8.83,12.66,1982,0,0,1,0,1,0
63,5.756578947368421,33,2015,0,0,3108,161,57,25,381,31,23.87,2,0,31,5,0.404199475,90.93,1,0.01754386,559.5,3359.0,173.0,17.0,5.0,7.38,19.42,279.0,11.63,97.89,18.52,7.2,102.0,22.24,86.0,10.0,2.0,4.0,4.0,4.0,0.0,0.28,37.3,7.0,48.57,32.14,9.07,12.73,1982,0,0,1,0,1,0
64,0.1518292682926829,32,2014,0,1,3108,161,57,25,381,31,23.87,2,0,31,5,0.404199475,90.93,1,0.01754386,559.5,3359.0,173.0,17.0,5.0,7.38,19.42,275.0,11.96,98.92,17.52,6.95,95.0,20.29,76.0,17.0,8.0,30.0,89.0,14.83,92.71,3.87,62.0,21.0,18.76,17.71,6.35,19.09,1982,0,0,1,0,1,0
65,0.1785714285714285,34,2016,0,0,3108,161,57,25,381,31,23.87,2,0,31,5,0.404199475,90.93,1,0.01754386,559.5,3359.0,173.0,17.0,5.0,7.38,19.42,287.0,11.04,96.63,19.19,7.26,111.0,23.23,98.0,12.0,4.0,4.0,8.0,4.0,66.67,0.43,40.1,9.0,34.44,26.78,7.72,13.24,1982,0,0,1,0,1,0
66,3.928571428571429,31,2013,1,0,3125,6,2,1,4,3,30.8,0,0,0,0,0.0,80.0,0,0.0,23.2,140.0,5.0,0.0,0.0,6.6,28.0,4.0,4.0,80.0,28.0,6.6,5.0,30.8,6.0,6.0,2.0,3.0,4.0,4.0,80.0,0.44,23.2,5.0,30.8,28.0,6.6,11.9,1982,0,0,1,0,0,1
67,5.42517006802721,29,2013,1,0,3149,12,7,2,51,23,21.29,0,0,3,2,0.470588235,102.0,0,0.0,43.4,262.0,14.0,1.0,0.0,6.82,18.71,38.0,9.5,102.7,17.38,6.93,13.0,20.08,10.0,10.0,6.0,23.0,38.0,9.5,102.7,2.37,6.0,0.0,38.0,9.5,102.7,2.37,1984,0,0,1,0,0,1
68,1.3664634146341463,30,2014,1,1,3149,12,7,2,51,23,21.29,0,0,3,2,0.470588235,102.0,0,0.0,43.4,262.0,14.0,1.0,0.0,6.82,18.71,38.0,9.5,102.7,17.38,6.93,13.0,20.08,10.0,10.0,6.0,23.0,38.0,9.5,102.7,2.37,37.4,13.0,20.08,17.38,6.93,20.0,1984,0,0,1,0,0,1
69,3.884180790960453,36,2019,1,0,3178,122,25,9,88,17,19.85,0,0,6,5,0.613636364,88.89,0,0.0,471.1,2827.0,170.0,19.0,7.0,7.16,16.63,88.0,5.5,88.89,16.61,6.89,154.0,19.06,110.0,12.0,2.0,7.0,7.0,0.0,0.0,0.35,44.5,11.0,34.64,24.45,8.5,14.47,1983,0,0,1,0,0,1
70,4.107142857142857,33,2016,1,0,3242,95,37,15,167,19,25.86,0,0,14,3,0.443113772,104.38,0,0.0,362.4,2176.0,97.0,8.0,0.0,6.92,22.43,165.0,7.86,105.77,22.24,6.71,92.0,24.88,89.0,6.0,3.0,19.0,20.0,20.0,153.85,2.34,19.0,3.0,56.67,38.0,8.95,10.71,1983,0,0,1,0,0,1
71,2.606635071090047,37,2020,1,0,3242,95,37,15,167,19,25.86,0,0,14,3,0.443113772,104.38,0,0.0,362.4,2176.0,97.0,8.0,0.0,6.92,22.43,166.0,7.55,105.06,21.94,6.77,95.0,24.74,92.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,17.25,12.0,8.63,30.77,1983,0,0,1,0,0,1
72,0.2,40,2022,0,1,3245,8,2,0,3,3,37.0,0,0,0,0,0.0,50.0,0,0.0,32.0,192.0,8.0,0.0,0.0,9.25,24.0,3.0,1.5,50.0,24.0,9.25,8.0,37.0,8.0,8.0,2.0,3.0,3.0,1.5,0.0,0.24,32.0,8.0,37.0,24.0,9.25,14.04,1982,0,0,1,0,1,0
73,7.482993197278911,28,2013,0,0,3332,82,30,15,52,10,25.98,0,0,2,1,0.269230769,68.42,0,0.0,295.5,1775.0,90.0,11.0,2.0,7.9,19.72,52.0,3.47,68.42,19.78,7.75,74.0,25.57,67.0,11.0,5.0,3.0,6.0,3.0,50.0,0.37,41.0,10.0,31.8,24.6,7.76,17.24,1985,0,0,1,0,1,0
74,0.5357142857142857,31,2016,0,0,3332,82,30,15,52,10,25.98,0,0,2,1,0.269230769,68.42,0,0.0,295.5,1775.0,90.0,11.0,2.0,7.9,19.72,52.0,3.47,68.42,19.57,7.85,87.0,25.6,78.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,13.0,25.77,18.38,8.41,17.11,1985,0,0,1,0,1,0
75,3.353658536585366,36,2017,1,0,3334,54,29,16,160,16,27.92,0,0,9,7,0.4875,99.38,0,0.0,205.2,1232.0,61.0,3.0,0.0,8.29,20.2,131.0,10.08,96.32,18.96,8.19,52.0,25.88,43.0,3.0,3.0,4.0,5.0,2.5,35.71,1.15,11.0,2.0,53.0,33.0,9.64,15.38,1981,0,0,1,0,0,1
76,2.239208633093525,37,2018,1,1,3334,54,29,16,160,16,27.92,0,0,9,7,0.4875,99.38,0,0.0,205.2,1232.0,61.0,3.0,0.0,8.29,20.2,144.0,11.08,96.0,18.75,8.07,57.0,25.2,48.0,5.0,2.0,13.0,13.0,0.0,92.86,1.83,20.0,7.0,20.14,17.14,7.05,18.92,1981,0,0,1,0,0,1
77,8.79739336492891,32,2020,0,0,3351,181,86,34,609,24,26.79,0,0,55,19,0.548440066,111.13,0,0.0,606.4,3640.0,179.0,13.0,2.0,7.91,20.34,584.0,11.92,111.45,20.83,7.82,150.0,27.15,157.0,13.0,5.0,14.0,42.0,14.0,113.51,1.8,44.3,10.0,39.9,26.7,8.97,18.18,1988,0,0,1,0,1,0
78,6.452743902439025,26,2014,0,1,3351,181,86,34,609,24,26.79,0,0,55,19,0.548440066,111.13,0,0.0,606.4,3640.0,179.0,13.0,2.0,7.91,20.34,401.0,12.94,112.96,21.24,7.52,83.0,26.63,87.0,16.0,11.0,23.0,64.0,10.67,112.28,2.64,58.2,11.0,38.0,31.82,7.17,13.25,1988,0,0,1,0,1,0
79,4.702338129496402,30,2018,0,1,3351,181,86,34,609,24,26.79,0,0,55,19,0.548440066,111.13,0,0.0,606.4,3640.0,179.0,13.0,2.0,7.91,20.34,515.0,12.26,113.69,20.34,7.63,125.0,25.88,129.0,6.0,1.0,2.0,2.0,2.0,33.33,0.23,20.0,6.0,29.83,20.0,8.95,17.14,1988,0,0,1,0,1,0
80,2.4,33,2021,0,0,3351,181,86,34,609,24,26.79,0,0,55,19,0.548440066,111.13,0,0.0,606.4,3640.0,179.0,13.0,2.0,7.91,20.34,584.0,11.92,111.45,20.83,7.87,156.0,27.33,164.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,31.83,21.0,9.1,15.38,1988,0,0,1,0,1,0
81,4.251219512195122,30,2014,1,1,3451,70,23,12,126,23,27.13,0,0,11,5,0.587301587,140.0,0,0.0,271.3,1629.0,77.0,6.0,1.0,7.69,21.16,117.0,10.64,140.96,21.33,7.62,45.0,27.09,41.0,10.0,6.0,23.0,57.0,11.4,196.55,3.94,40.0,7.0,47.86,34.29,8.38,14.58,1984,0,0,1,0,0,1
82,1.5182926829268293,31,2014,1,1,3455,17,1,1,0,0,21.77,0,0,0,0,0.0,0.0,0,0.0,62.0,372.0,22.0,1.0,0.0,7.73,16.91,0.0,0.0,0.0,14.57,6.85,13.0,16.64,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,14.0,16.64,14.57,6.85,24.14,1983,0,0,1,0,0,1
83,6.785714285714285,28,2016,0,0,3470,101,26,20,56,10,35.5,0,0,4,2,0.5,90.32,0,0.0,357.5,2147.0,82.0,3.0,1.0,8.14,26.18,37.0,9.25,80.43,26.05,7.96,55.0,34.58,66.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,159.0,84.0,11.36,4.55,1988,0,0,1,0,1,0
84,3.947560975609756,26,2014,0,1,3470,101,26,20,56,10,35.5,0,0,4,2,0.5,90.32,0,0.0,357.5,2147.0,82.0,3.0,1.0,8.14,26.18,37.0,9.25,80.43,25.16,7.68,51.0,32.2,59.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,59.4,15.0,31.07,23.87,7.81,14.56,1988,0,0,1,0,1,0
85,2.1362994350282487,31,2019,0,0,3470,101,26,20,56,10,35.5,0,0,4,2,0.5,90.32,0,0.0,357.5,2147.0,82.0,3.0,1.0,8.14,26.18,45.0,7.5,77.59,28.12,8.2,58.0,38.43,76.0,6.0,3.0,5.0,8.0,4.0,66.67,0.8,18.0,0.0,0.0,0.0,9.94,0.0,1988,0,0,1,0,1,0
86,6.249999999999999,30,2016,0,0,3514,119,59,21,340,34,36.12,1,0,22,17,0.558823529,108.28,1,0.016949153,420.4,2524.0,90.0,3.0,0.0,7.73,28.04,308.0,9.33,110.39,28.21,7.65,75.0,35.99,97.0,12.0,4.0,12.0,17.0,5.67,68.0,0.91,36.0,7.0,47.0,30.86,9.14,10.29,1986,0,0,1,0,1,0
87,3.618421052631579,29,2015,0,0,3514,119,59,21,340,34,36.12,1,0,22,17,0.558823529,108.28,1,0.016949153,420.4,2524.0,90.0,3.0,0.0,7.73,28.04,291.0,9.7,114.57,27.94,7.48,68.0,34.85,85.0,3.0,1.0,1.0,1.0,1.0,0.0,0.2,12.0,3.0,26.0,24.0,6.5,17.65,1986,0,0,1,0,1,0
88,4.4642857142857135,28,2016,1,0,3542,54,20,7,120,36,37.06,1,0,8,4,0.466666667,112.15,0,0.0,201.0,1206.0,47.0,4.0,0.0,8.67,25.66,17.0,8.5,130.77,34.2,8.58,10.0,48.9,15.0,7.0,3.0,7.0,13.0,13.0,144.44,1.28,28.0,6.0,41.17,28.0,8.82,15.0,1988,0,0,1,0,0,1
89,1.5,34,2022,1,1,3542,54,20,7,120,36,37.06,1,0,8,4,0.466666667,112.15,0,0.0,201.0,1206.0,47.0,4.0,0.0,8.67,25.66,118.0,13.11,124.21,30.97,8.68,30.0,44.77,43.0,3.0,1.0,3.0,3.0,3.0,60.0,0.72,12.0,3.0,31.67,24.0,7.92,13.64,1988,0,0,1,0,0,1
90,1.8219512195121952,26,2014,1,1,3542,54,20,7,120,36,37.06,1,0,8,4,0.466666667,112.15,0,0.0,201.0,1206.0,47.0,4.0,0.0,8.67,25.66,118.0,13.11,124.21,28.5,8.74,4.0,41.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,41.5,28.5,8.74,14.81,1988,0,0,1,0,0,1
91,1.1196043165467624,30,2018,1,1,3542,54,20,7,120,36,37.06,1,0,8,4,0.466666667,112.15,0,0.0,201.0,1206.0,47.0,4.0,0.0,8.67,25.66,54.0,9.0,154.29,30.0,8.31,21.0,41.55,29.0,3.0,1.0,7.0,7.0,7.0,233.33,1.39,10.0,3.0,32.0,20.0,9.6,18.75,1988,0,0,1,0,0,1
92,9.35374149659864,29,2013,0,0,3569,44,17,7,99,42,34.78,1,0,6,8,0.727272727,139.44,1,0.058823529,148.0,888.0,37.0,2.0,0.0,8.7,24.0,54.0,9.0,117.39,23.6,8.47,30.0,33.3,35.0,6.0,1.0,4.0,4.0,4.0,50.0,0.43,24.0,3.0,69.0,48.0,8.63,8.11,1984,0,0,1,0,1,0
93,1.0060975609756098,33,2017,0,0,3569,44,17,7,99,42,34.78,1,0,6,8,0.727272727,139.44,1,0.058823529,148.0,888.0,37.0,2.0,0.0,8.7,24.0,99.0,9.9,139.44,23.68,8.6,37.0,33.92,43.0,8.0,5.0,42.0,45.0,11.25,180.0,3.4,28.0,7.0,36.57,24.0,9.14,20.0,1984,0,0,1,0,1,0
94,4.934451219512195,28,2014,0,1,3574,92,22,10,16,3,26.2,0,0,0,0,0.0,35.56,0,0.0,316.3,1899.0,89.0,5.0,0.0,7.37,21.34,12.0,1.09,32.43,18.95,7.18,85.0,22.69,79.0,16.0,3.0,1.0,2.0,2.0,0.0,0.08,52.2,16.0,23.81,19.63,7.28,14.68,1986,0,0,1,0,1,0
95,0.8223684210526316,29,2015,0,0,3574,92,22,10,16,3,26.2,0,0,0,0,0.0,35.56,0,0.0,316.3,1899.0,89.0,5.0,0.0,7.37,21.34,16.0,1.33,35.56,21.2,7.34,89.0,25.94,91.0,12.0,3.0,2.0,4.0,4.0,0.0,0.22,46.0,4.0,95.0,69.0,8.26,7.41,1986,0,0,1,0,1,0
96,1.5182926829268293,25,2014,1,1,3642,33,14,4,65,16,26.77,0,0,4,1,0.338461538,81.25,0,0.0,120.3,723.0,35.0,4.0,0.0,7.78,20.66,61.0,7.63,83.56,19.55,7.34,20.0,23.9,18.0,4.0,1.0,5.0,5.0,5.0,71.43,0.8,14.5,6.0,22.83,14.83,9.24,22.22,1989,0,0,1,0,0,1
97,11.224489795918366,37,2013,1,0,3697,29,3,2,4,3,28.54,0,0,0,0,0.0,30.77,0,0.0,107.3,645.0,28.0,2.0,0.0,7.43,23.04,4.0,4.0,30.77,21.92,7.31,24.0,26.71,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,15.5,12.0,7.75,33.33,1976,0,0,1,0,0,1
98,0.935374149659864,30,2013,1,0,3736,18,13,5,159,51,45.17,1,1,14,1,0.389937107,92.98,2,0.153846154,59.0,354.0,12.0,0.0,0.0,9.19,29.5,156.0,26.0,94.55,34.67,8.62,9.0,49.78,16.0,6.0,4.0,51.0,90.0,30.0,93.75,9.98,18.0,5.0,35.6,21.6,9.89,16.67,1983,0,0,1,0,0,1
99,2.277439024390244,30,2014,0,1,3740,78,17,7,26,7,30.04,0,0,2,0,0.307692308,54.17,0,0.0,252.4,1516.0,69.0,5.0,1.0,8.2,21.97,15.0,1.88,51.72,20.33,7.9,51.0,26.75,55.0,13.0,5.0,6.0,9.0,4.5,81.82,0.5,49.0,16.0,29.06,18.38,9.49,24.62,1984,0,0,1,0,1,0
100,0.8928571428571428,32,2016,0,0,3740,78,17,7,26,7,30.04,0,0,2,0,0.307692308,54.17,0,0.0,252.4,1516.0,69.0,5.0,1.0,8.2,21.97,19.0,2.11,46.34,22.33,8.12,57.0,30.23,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,12.4,0.0,1984,0,0,1,0,1,0
101,0.4934210526315789,26,2015,0,0,3767,16,8,3,34,11,67.43,0,0,4,1,0.647058824,130.77,0,0.0,48.0,288.0,7.0,0.0,0.0,9.83,41.14,34.0,6.8,130.77,41.14,9.83,7.0,67.43,16.0,1.0,1.0,2.0,2.0,2.0,100.0,1.74,4.0,1.0,37.0,24.0,9.25,20.0,1989,0,0,1,0,1,0
102,0.5357142857142857,27,2016,0,0,3767,16,8,3,34,11,67.43,0,0,4,1,0.647058824,130.77,0,0.0,48.0,288.0,7.0,0.0,0.0,9.83,41.14,34.0,6.8,130.77,41.14,9.83,7.0,67.43,16.0,1.0,1.0,2.0,2.0,2.0,100.0,1.74,4.0,1.0,37.0,24.0,9.25,20.0,1989,0,0,1,0,1,0
103,4.251219512195122,30,2014,0,1,3782,105,46,18,310,26,28.25,0,0,21,9,0.44516129,113.14,2,0.043478261,353.3,2121.0,105.0,10.0,1.0,8.39,20.2,287.0,11.96,114.34,18.73,8.23,84.0,25.68,77.0,16.0,5.0,26.0,70.0,70.0,159.09,2.72,60.1,23.0,21.43,15.7,8.19,22.33,1984,0,0,1,0,1,0
104,1.1196043165467624,34,2018,0,1,3782,105,46,18,310,26,28.25,0,0,21,9,0.44516129,113.14,2,0.043478261,353.3,2121.0,105.0,10.0,1.0,8.39,20.2,304.0,10.86,112.18,20.37,8.3,102.0,28.17,103.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.5,9.0,10.33,25.0,1984,0,0,1,0,1,0
105,6.493705035971222,31,2018,0,1,3786,141,50,30,196,24,30.04,0,0,16,8,0.571428571,105.38,0,0.0,484.2,2906.0,136.0,16.0,3.0,8.44,21.37,94.0,13.43,104.44,21.05,8.41,91.0,29.52,94.0,14.0,4.0,4.0,10.0,0.0,76.92,0.47,48.3,17.0,24.12,17.12,8.45,19.77,1987,0,0,1,0,1,0
106,4.702338129496402,31,2018,0,1,3786,141,50,30,196,24,30.04,0,0,16,8,0.571428571,105.38,0,0.0,484.2,2906.0,136.0,16.0,3.0,8.44,21.37,94.0,13.43,104.44,21.05,8.41,91.0,29.52,94.0,14.0,4.0,4.0,10.0,0.0,76.92,0.47,48.3,17.0,24.12,17.12,8.45,19.77,1987,0,0,1,0,1,0
107,3.947560975609756,27,2014,0,1,3786,141,50,30,196,24,30.04,0,0,16,8,0.571428571,105.38,0,0.0,484.2,2906.0,136.0,16.0,3.0,8.44,21.37,44.0,11.0,81.48,22.44,8.17,43.0,30.56,47.0,16.0,8.0,12.0,38.0,38.0,100.0,1.7,57.5,16.0,31.75,21.69,8.78,21.05,1987,0,0,1,0,1,0
108,2.0,35,2022,0,1,3786,141,50,30,196,24,30.04,0,0,16,8,0.571428571,105.38,0,0.0,484.2,2906.0,136.0,16.0,3.0,8.44,21.37,122.0,8.71,95.31,21.04,8.53,119.0,29.9,121.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.86,0.0,1987,0,0,1,0,1,0
109,2.0,35,2022,0,1,3786,141,50,30,196,24,30.04,0,0,16,8,0.571428571,105.38,0,0.0,484.2,2906.0,136.0,16.0,3.0,8.44,21.37,122.0,8.71,95.31,21.04,8.53,119.0,29.9,121.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.86,0.0,1987,0,0,1,0,1,0
110,1.0,34,2021,0,0,3786,141,50,30,196,24,30.04,0,0,16,8,0.571428571,105.38,0,0.0,484.2,2906.0,136.0,16.0,3.0,8.44,21.37,122.0,8.71,95.31,21.04,8.53,119.0,29.9,121.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.86,0.0,1987,0,0,1,0,1,0
111,0.6073170731707318,27,2014,0,1,3786,141,50,30,196,24,30.04,0,0,16,8,0.571428571,105.38,0,0.0,484.2,2906.0,136.0,16.0,3.0,8.44,21.37,44.0,11.0,81.48,22.44,8.17,43.0,30.56,47.0,16.0,8.0,12.0,38.0,38.0,100.0,1.7,57.5,16.0,31.75,21.69,8.78,21.05,1987,0,0,1,0,1,0
112,0.2,34,2021,0,0,3786,141,50,30,196,24,30.04,0,0,16,8,0.571428571,105.38,0,0.0,484.2,2906.0,136.0,16.0,3.0,8.44,21.37,122.0,8.71,95.31,21.04,8.53,119.0,29.9,121.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.86,0.0,1987,0,0,1,0,1,0
113,0.2,35,2022,0,1,3786,141,50,30,196,24,30.04,0,0,16,8,0.571428571,105.38,0,0.0,484.2,2906.0,136.0,16.0,3.0,8.44,21.37,122.0,8.71,95.31,21.04,8.53,119.0,29.9,121.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.86,0.0,1987,0,0,1,0,1,0
114,0.2,35,2022,0,1,3786,141,50,30,196,24,30.04,0,0,16,8,0.571428571,105.38,0,0.0,484.2,2906.0,136.0,16.0,3.0,8.44,21.37,122.0,8.71,95.31,21.04,8.53,119.0,29.9,121.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.86,0.0,1987,0,0,1,0,1,0
115,2.8061224489795915,28,2013,0,0,3790,17,5,3,7,4,42.55,0,0,0,0,0.0,58.33,0,0.0,50.0,300.0,11.0,0.0,0.0,9.36,27.27,7.0,3.5,58.33,27.27,9.36,10.0,42.55,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,24.29,18.0,8.1,22.58,1985,0,0,1,0,1,0
116,7.75,31,2022,1,1,3799,27,6,6,19,7,23.14,0,0,1,0,0.210526316,67.86,0,0.0,100.3,603.0,35.0,4.0,1.0,8.06,17.23,0.0,0.0,0.0,22.5,7.93,11.0,29.75,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,11.0,26.64,19.09,8.37,20.0,1991,0,0,1,0,0,1
117,2.606635071090047,29,2020,1,0,3799,27,6,6,19,7,23.14,0,0,1,0,0.210526316,67.86,0,0.0,100.3,603.0,35.0,4.0,1.0,8.06,17.23,0.0,0.0,0.0,22.5,7.93,11.0,29.75,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991,0,0,1,0,0,1
118,0.7591463414634146,23,2014,1,1,3799,27,6,6,19,7,23.14,0,0,1,0,0.210526316,67.86,0,0.0,100.3,603.0,35.0,4.0,1.0,8.06,17.23,0.0,0.0,0.0,22.5,7.93,11.0,29.75,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991,0,0,1,0,0,1
119,0.4934210526315789,30,2015,1,0,3824,10,4,2,10,7,32.56,0,0,1,0,0.4,83.33,0,0.0,36.0,216.0,9.0,0.0,0.0,8.14,24.0,9.0,4.5,81.82,24.0,7.91,8.0,31.63,9.0,2.0,1.0,7.0,7.0,0.0,116.67,2.17,8.0,2.0,33.0,24.0,8.25,16.67,1985,0,0,1,0,0,1
120,10.524280575539567,28,2018,1,1,3830,27,12,5,96,29,20.38,0,0,10,0,0.416666667,97.96,0,0.0,96.4,580.0,34.0,4.0,1.0,7.17,17.06,96.0,13.71,97.96,17.06,7.17,34.0,20.38,27.0,13.0,3.0,9.0,11.0,11.0,78.57,0.62,43.0,20.0,14.55,12.9,6.77,22.73,1990,0,0,1,0,0,1
121,7.591463414634147,24,2014,1,1,3830,27,12,5,96,29,20.38,0,0,10,0,0.416666667,97.96,0,0.0,96.4,580.0,34.0,4.0,1.0,7.17,17.06,96.0,13.71,97.96,17.06,7.17,34.0,20.38,27.0,13.0,3.0,9.0,11.0,11.0,78.57,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1990,0,0,1,0,0,1
122,12.875449640287767,27,2018,0,1,3838,94,27,14,173,26,31.56,0,0,14,6,0.531791908,123.57,0,0.0,325.0,1950.0,91.0,7.0,2.0,8.84,21.43,5.0,5.0,38.46,17.5,8.01,55.0,23.38,47.0,12.0,2.0,2.0,2.0,0.0,0.0,0.11,45.5,24.0,13.42,11.46,7.03,25.53,1991,0,0,1,0,1,0
